Season,Date,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeCorners,AwayCorners,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,HomeOdds,DrawOdds,AwayOdds
2122,13/02/2022,Levante,Betis,2,4,A,1,3,A,12,19,4,11,5,7,13,8,1,2,1,0,3.4,3.6,2.1
2122,13/02/2022,Sociedad,Granada,2,0,H,1,0,H,18,15,8,2,6,5,13,13,0,2,0,0,1.4,4.5,9.0
2122,13/02/2022,Espanol,Barcelona,2,2,D,1,1,D,10,12,4,4,3,5,14,13,5,4,1,1,5.0,3.6,1.75
2122,14/02/2022,Mallorca,Ath Bilbao,3,2,H,2,0,H,16,7,5,2,6,6,22,15,6,4,0,0,3.4,3.1,2.3
2122,16/02/2022,Ath Madrid,Levante,0,1,A,0,0,D,10,8,1,5,5,3,9,19,3,4,0,0,1.33,5.25,9.0
2122,18/02/2022,Elche,Vallecano,2,1,H,0,0,D,9,13,5,2,2,3,18,15,2,4,0,0,3.0,3.0,2.62
2122,19/02/2022,Granada,Villarreal,1,4,A,0,2,A,20,15,5,7,9,2,15,10,3,6,0,0,4.0,3.4,1.95
2122,19/02/2022,Osasuna,Ath Madrid,0,3,A,0,1,A,14,5,4,4,4,2,12,19,1,2,0,0,3.9,3.25,2.05
2122,19/02/2022,Cadiz,Getafe,1,1,D,1,1,D,9,6,2,1,7,2,17,11,3,4,0,0,3.2,2.9,2.55
2122,19/02/2022,Real Madrid,Alaves,3,0,H,0,0,D,22,7,9,2,7,1,6,11,1,1,0,0,1.22,6.5,12.0
2122,20/02/2022,Espanol,Sevilla,1,1,D,0,1,A,11,7,4,2,3,7,14,14,4,5,0,1,3.4,3.3,2.2
2122,20/02/2022,Valencia,Barcelona,1,4,A,0,3,A,11,6,5,6,8,3,22,16,3,4,0,0,3.6,3.5,2.05
2122,20/02/2022,Betis,Mallorca,2,1,H,1,0,H,14,10,5,1,4,7,13,17,3,2,0,0,1.6,4.0,5.75
2122,20/02/2022,Ath Bilbao,Sociedad,4,0,H,0,0,D,18,9,8,2,6,4,9,9,4,1,0,0,2.37,3.0,3.4
2122,21/02/2022,Celta,Levante,1,1,D,0,0,D,8,13,4,3,2,5,15,16,3,5,0,0,1.6,3.8,6.0
2122,25/02/2022,Levante,Elche,3,0,H,1,0,H,11,8,4,3,3,3,17,8,1,2,0,1,2.05,3.4,3.75
2122,26/02/2022,Mallorca,Valencia,0,1,A,0,1,A,23,8,3,4,14,1,14,21,4,6,0,1,2.4,3.1,3.1
2122,26/02/2022,Getafe,Alaves,2,2,D,0,1,A,12,7,3,3,6,1,7,24,2,4,1,0,1.95,3.0,4.75
2122,26/02/2022,Vallecano,Real Madrid,0,1,A,0,0,D,19,13,5,6,5,9,20,5,5,3,0,0,5.0,3.8,1.66
2122,26/02/2022,Ath Madrid,Celta,2,0,H,1,0,H,13,16,6,2,5,9,10,7,4,3,0,0,1.61,3.8,6.0
2122,27/02/2022,Villarreal,Espanol,5,1,H,3,0,H,19,7,11,2,10,3,11,12,2,1,0,0,1.5,4.2,7.0
2122,27/02/2022,Sevilla,Betis,2,1,H,2,0,H,12,10,3,2,4,4,13,16,6,3,0,0,2.2,3.25,3.5
2122,27/02/2022,Sociedad,Osasuna,1,0,H,0,0,D,11,11,5,1,6,5,10,9,0,4,0,0,1.85,3.4,4.75
2122,27/02/2022,Barcelona,Ath Bilbao,4,0,H,1,0,H,17,6,7,3,5,0,8,10,2,1,0,0,1.6,4.2,5.25
2122,28/02/2022,Granada,Cadiz,0,0,D,0,0,D,6,12,1,4,0,4,12,17,3,3,1,0,2.0,3.3,4.0
2122,02/03/2022,Mallorca,Sociedad,0,2,A,0,1,A,13,13,1,3,3,4,12,9,0,2,0,0,3.4,3.2,2.25
2122,04/03/2022,Alaves,Sevilla,0,0,D,0,0,D,14,13,2,4,5,5,16,8,3,1,0,0,4.5,3.1,1.95
2122,05/03/2022,Osasuna,Villarreal,1,0,H,0,0,D,12,10,3,1,6,8,12,6,1,0,0,0,3.5,3.4,2.1
2122,05/03/2022,Espanol,Getafe,2,0,H,2,0,H,4,12,1,3,1,5,17,15,6,5,0,0,2.15,3.0,3.6
2122,05/03/2022,Valencia,Granada,3,1,H,0,0,D,12,7,4,0,3,6,14,13,3,3,0,0,1.75,3.6,4.5
2122,05/03/2022,Real Madrid,Sociedad,4,1,H,2,1,H,18,1,8,1,7,1,12,14,0,2,0,0,1.6,4.2,5.25
2122,06/03/2022,Cadiz,Vallecano,2,0,H,0,0,D,13,14,7,3,5,6,23,15,5,3,0,0,2.7,3.1,2.7
2122,06/03/2022,Elche,Barcelona,1,2,A,1,0,H,13,20,3,9,5,6,10,8,2,6,1,0,7.5,4.33,1.4
2122,06/03/2022,Celta,Mallorca,4,3,H,2,1,H,16,12,8,3,4,5,17,9,5,4,1,0,1.75,3.4,5.25
2122,06/03/2022,Betis,Ath Madrid,1,3,A,1,1,D,18,8,6,6,10,3,16,10,5,3,0,0,3.0,3.2,2.37
2122,07/03/2022,Ath Bilbao,Levante,3,1,H,0,0,D,17,5,9,2,4,3,6,14,1,2,0,0,1.57,4.0,5.5
2122,11/03/2022,Ath Madrid,Cadiz,2,1,H,1,1,D,6,14,5,3,0,4,23,14,4,1,1,0,1.36,4.6,9.5
2122,12/03/2022,Levante,Espanol,1,1,D,0,0,D,14,6,3,1,8,2,17,10,4,4,0,0,2.3,3.3,3.2
2122,12/03/2022,Granada,Elche,0,1,A,0,1,A,15,13,4,2,3,3,15,16,3,6,0,0,2.25,3.2,3.4
2122,12/03/2022,Villarreal,Celta,1,0,H,0,0,D,10,12,3,2,5,6,12,14,1,1,0,0,1.65,4.2,4.75
2122,12/03/2022,Getafe,Valencia,0,0,D,0,0,D,16,6,6,0,5,3,18,21,6,5,0,0,2.37,3.2,3.2
2122,13/03/2022,Vallecano,Sevilla,1,1,D,0,0,D,10,3,2,2,5,6,16,15,0,1,0,0,3.4,3.1,2.3
2122,13/03/2022,Betis,Ath Bilbao,1,0,H,1,0,H,8,11,5,2,5,6,17,12,4,5,1,0,2.3,3.3,3.2
2122,13/03/2022,Sociedad,Alaves,1,0,H,0,0,D,15,13,6,4,6,4,15,12,1,1,0,0,1.53,4.0,7.0
2122,13/03/2022,Barcelona,Osasuna,4,0,H,3,0,H,24,4,9,3,5,1,7,4,0,4,0,0,1.33,4.75,10.0
2122,14/03/2022,Mallorca,Real Madrid,0,3,A,0,0,D,14,11,3,5,1,6,13,15,3,3,0,0,6.0,4.0,1.57
2122,18/03/2022,Ath Bilbao,Getafe,1,1,D,1,1,D,22,7,11,2,8,2,15,13,4,5,0,2,1.72,3.2,6.0
2122,19/03/2022,Alaves,Granada,2,3,A,0,0,D,11,12,6,3,6,2,12,10,4,6,0,1,2.0,3.3,4.0
2122,19/03/2022,Elche,Valencia,0,1,A,0,0,D,8,8,2,3,4,2,19,14,3,3,1,0,2.62,3.25,2.7
2122,19/03/2022,Osasuna,Levante,3,1,H,1,0,H,20,13,7,4,6,1,9,17,0,1,0,0,1.9,3.5,4.2
2122,19/03/2022,Vallecano,Ath Madrid,0,1,A,0,0,D,15,11,3,3,3,6,15,12,0,0,0,1,4.0,3.25,2.0
2122,20/03/2022,Espanol,Mallorca,1,0,H,1,0,H,12,9,3,3,6,6,14,12,3,3,0,0,2.05,3.5,3.5
2122,20/03/2022,Cadiz,Villarreal,1,0,H,0,0,D,16,3,7,1,6,3,11,11,3,2,0,0,4.75,3.5,1.83
2122,20/03/2022,Celta,Betis,0,0,D,0,0,D,9,7,3,1,2,2,12,12,1,2,0,0,2.2,3.5,3.2
2122,20/03/2022,Sevilla,Sociedad,0,0,D,0,0,D,10,13,0,2,7,3,12,13,0,3,0,0,2.05,3.25,3.8
2122,20/03/2022,Real Madrid,Barcelona,0,4,A,0,2,A,14,18,4,10,4,3,9,12,4,4,0,0,2.15,3.6,3.25
2122,02/04/2022,Getafe,Mallorca,1,0,H,0,0,D,16,7,3,1,5,1,15,22,5,6,0,1,2.15,3.0,4.0
2122,02/04/2022,Levante,Villarreal,2,0,H,0,0,D,13,13,4,2,1,8,16,13,4,2,0,0,3.8,3.6,1.95
2122,02/04/2022,Celta,Real Madrid,1,2,A,0,1,A,10,12,4,6,9,3,16,12,3,0,0,0,4.0,3.6,1.9
2122,02/04/2022,Ath Madrid,Alaves,4,1,H,1,0,H,14,7,8,1,8,2,10,13,1,0,0,0,1.33,4.8,10.0
2122,03/04/2022,Ath Bilbao,Elche,2,1,H,1,0,H,16,6,6,2,7,4,14,16,2,4,0,0,1.45,4.2,7.5
2122,03/04/2022,Betis,Osasuna,4,1,H,2,0,H,24,10,8,3,11,7,11,5,1,3,0,0,1.9,3.5,4.0
2122,03/04/2022,Granada,Vallecano,2,2,D,0,2,A,17,10,9,4,5,4,14,14,4,5,0,1,2.6,3.1,2.9
2122,03/04/2022,Valencia,Cadiz,0,0,D,0,0,D,5,4,1,3,4,3,11,18,3,6,0,1,1.85,3.3,4.75
2122,03/04/2022,Barcelona,Sevilla,1,0,H,0,0,D,19,8,6,3,9,2,12,8,3,3,0,0,1.45,4.5,7.0
2122,04/04/2022,Sociedad,Espanol,1,0,H,0,0,D,17,8,6,2,6,0,17,13,2,4,0,0,1.6,4.0,5.75
2122,08/04/2022,Sevilla,Granada,4,2,H,1,1,D,16,15,8,5,14,3,7,7,2,2,0,0,1.5,4.33,7.0
2122,09/04/2022,Cadiz,Betis,1,2,A,0,0,D,10,10,4,3,8,4,18,10,1,2,0,0,3.4,3.2,2.25
2122,09/04/2022,Mallorca,Ath Madrid,1,0,H,0,0,D,10,9,3,1,1,6,14,11,1,4,0,0,4.0,3.4,1.95
2122,09/04/2022,Villarreal,Ath Bilbao,1,1,D,0,1,A,11,12,5,6,7,2,17,15,2,3,0,0,2.3,3.4,3.1
2122,09/04/2022,Real Madrid,Getafe,2,0,H,1,0,H,26,8,8,0,10,2,13,11,2,2,0,0,1.4,4.5,8.5
2122,10/04/2022,Osasuna,Alaves,1,0,H,0,0,D,15,8,4,2,7,3,12,6,3,1,0,0,1.95,3.3,4.33
2122,10/04/2022,Espanol,Celta,1,0,H,0,0,D,11,10,2,5,2,3,12,21,4,1,0,0,2.75,3.2,2.7
2122,10/04/2022,Elche,Sociedad,1,2,A,1,2,A,10,17,1,6,8,9,15,12,3,3,0,0,3.9,3.4,2.0
2122,10/04/2022,Levante,Barcelona,2,3,A,0,0,D,11,14,6,7,4,3,8,7,1,1,0,0,6.0,5.0,1.45
2122,11/04/2022,Vallecano,Valencia,1,1,D,0,0,D,11,6,4,2,5,4,13,17,3,4,0,0,2.2,3.3,3.3
2122,15/04/2022,Sociedad,Betis,0,0,D,0,0,D,9,9,2,2,8,1,17,7,4,4,1,0,2.1,3.5,3.4
2122,16/04/2022,Elche,Mallorca,3,0,H,1,0,H,6,13,2,2,2,1,17,13,2,3,0,0,2.7,3.0,2.9
2122,16/04/2022,Alaves,Vallecano,1,0,H,0,0,D,11,20,5,3,2,12,10,9,2,3,0,1,2.7,3.1,2.8
2122,16/04/2022,Valencia,Osasuna,1,2,A,0,0,D,11,9,4,3,9,5,11,22,1,2,0,0,2.15,3.2,3.7
2122,16/04/2022,Getafe,Villarreal,1,2,A,0,2,A,12,11,5,6,6,6,17,6,2,0,0,0,3.1,3.1,2.5
2122,17/04/2022,Granada,Levante,1,4,A,0,1,A,16,17,4,8,13,2,10,9,5,2,1,0,2.37,3.4,3.0
2122,17/04/2022,Ath Madrid,Espanol,2,1,H,0,0,D,10,11,3,5,6,3,18,12,5,5,1,0,1.4,4.5,8.5
2122,17/04/2022,Ath Bilbao,Celta,0,2,A,0,2,A,10,6,2,4,5,4,13,15,2,2,0,0,1.75,3.6,5.0
2122,17/04/2022,Sevilla,Real Madrid,2,3,A,2,0,H,7,15,2,6,0,3,11,9,3,4,0,0,3.0,3.4,2.4
2122,18/04/2022,Barcelona,Cadiz,0,1,A,0,0,D,18,6,6,4,8,1,16,9,4,1,0,0,1.2,6.5,15.0
2122,19/04/2022,Mallorca,Alaves,2,1,H,2,0,H,5,12,3,4,0,6,25,15,2,6,0,0,1.95,3.3,4.2
2122,19/04/2022,Betis,Elche,0,1,A,0,0,D,18,9,3,1,2,3,9,14,2,3,1,0,1.55,4.0,6.0
2122,19/04/2022,Villarreal,Valencia,2,0,H,2,0,H,12,5,5,1,3,2,14,12,2,3,0,0,1.44,4.75,6.5
2122,20/04/2022,Ath Madrid,Granada,0,0,D,0,0,D,22,7,1,2,11,1,9,12,4,5,0,0,1.3,5.25,10.0
2122,20/04/2022,Celta,Getafe,0,2,A,0,1,A,9,6,2,3,2,1,13,13,2,5,0,0,2.15,3.1,3.75
2122,20/04/2022,Osasuna,Real Madrid,1,3,A,1,2,A,12,23,3,11,3,4,13,7,1,3,0,0,5.0,3.75,1.66
2122,21/04/2022,Espanol,Vallecano,0,1,A,0,1,A,6,13,2,2,3,10,14,18,4,4,0,0,2.37,3.2,3.1
2122,21/04/2022,Levante,Sevilla,2,3,A,1,2,A,15,13,6,6,10,4,9,12,1,5,0,0,3.5,3.5,2.1
2122,21/04/2022,Cadiz,Ath Bilbao,2,3,A,0,3,A,27,9,8,7,4,1,9,15,3,5,0,1,3.4,3.0,2.3
2122,21/04/2022,Sociedad,Barcelona,0,1,A,0,1,A,8,11,5,1,5,3,12,9,1,2,0,0,3.5,3.5,2.1
2122,24/04/2022,Barcelona,Vallecano,0,1,A,0,1,A,18,3,5,1,9,1,10,1,4,6,0,0,1.3,5.5,10.0
2122,29/04/2022,Sevilla,Cadiz,1,1,D,1,0,H,11,10,6,4,5,6,15,11,2,2,0,0,1.65,3.5,6.0
2122,30/04/2022,Alaves,Villarreal,2,1,H,2,0,H,11,16,5,6,5,8,14,5,5,2,0,0,3.4,3.5,2.1
2122,30/04/2022,Real Madrid,Espanol,4,0,H,2,0,H,11,20,5,6,6,8,11,6,2,0,0,0,1.5,4.5,6.0
2122,30/04/2022,Valencia,Levante,1,1,D,1,0,H,6,24,1,6,1,7,11,21,4,3,1,0,2.2,3.5,3.2
2122,30/04/2022,Ath Bilbao,Ath Madrid,2,0,H,1,0,H,11,9,4,3,5,3,18,15,3,3,0,0,3.0,3.0,2.55
2122,01/05/2022,Elche,Osasuna,1,1,D,0,0,D,11,9,4,3,7,4,13,18,4,2,0,0,2.8,3.2,2.7
2122,01/05/2022,Granada,Celta,1,1,D,0,0,D,15,13,6,6,5,4,11,13,1,3,0,0,2.8,3.2,2.62
2122,01/05/2022,Vallecano,Sociedad,1,1,D,0,1,A,13,8,7,3,8,5,15,7,2,1,0,0,3.3,3.1,2.37
2122,01/05/2022,Barcelona,Mallorca,2,1,H,1,0,H,17,6,5,2,5,2,13,12,2,3,0,0,1.3,5.5,9.0
2122,02/05/2022,Getafe,Betis,0,0,D,0,0,D,13,9,2,4,2,4,13,13,1,1,0,0,2.75,3.1,2.7
2122,06/05/2022,Levante,Sociedad,2,1,H,0,0,D,16,21,7,6,7,6,10,11,2,3,0,0,3.3,3.6,2.1
2122,07/05/2022,Mallorca,Granada,2,6,A,1,1,D,18,14,8,7,5,5,11,13,3,2,0,0,1.95,3.5,4.0
2122,07/05/2022,Ath Bilbao,Valencia,0,0,D,0,0,D,10,4,5,1,4,2,13,22,4,4,0,1,1.55,4.0,6.5
2122,07/05/2022,Cadiz,Elche,3,0,H,0,0,D,17,4,7,2,8,1,18,13,1,0,0,1,1.7,3.75,5.0
2122,07/05/2022,Celta,Alaves,4,0,H,2,0,H,15,3,7,1,7,1,7,7,1,3,0,1,1.9,3.4,4.33
2122,07/05/2022,Betis,Barcelona,1,2,A,0,0,D,14,11,5,5,4,8,16,18,1,2,0,0,3.0,3.6,2.25
2122,08/05/2022,Getafe,Vallecano,0,0,D,0,0,D,12,12,6,1,4,5,20,14,3,4,0,0,2.05,3.1,4.2
2122,08/05/2022,Villarreal,Sevilla,1,1,D,0,0,D,14,7,6,2,4,2,14,15,3,0,0,0,2.3,3.3,3.1
2122,08/05/2022,Espanol,Osasuna,1,1,D,0,1,A,12,12,3,5,6,6,6,15,1,3,0,0,2.3,3.3,3.2
2122,08/05/2022,Ath Madrid,Real Madrid,1,0,H,1,0,H,16,15,2,6,4,6,17,7,2,4,0,0,2.1,3.5,3.5
2122,10/05/2022,Valencia,Betis,0,3,A,0,0,D,19,9,5,5,7,3,17,11,1,3,0,0,3.1,3.4,2.2
2122,10/05/2022,Granada,Ath Bilbao,1,0,H,1,0,H,12,8,2,1,2,7,20,11,4,2,0,1,3.2,3.3,2.25
2122,10/05/2022,Barcelona,Celta,3,1,H,2,0,H,10,13,4,5,2,8,18,6,3,0,0,1,1.44,5.0,6.0
2122,11/05/2022,Alaves,Espanol,2,1,H,1,1,D,27,5,9,3,12,3,11,15,3,3,0,1,2.1,3.4,3.5
2122,11/05/2022,Osasuna,Getafe,1,1,D,1,1,D,12,6,1,0,7,2,10,17,2,4,0,1,2.7,2.9,3.0
2122,11/05/2022,Sevilla,Mallorca,0,0,D,0,0,D,18,10,4,2,6,3,11,18,4,6,0,0,1.61,4.0,5.5
2122,11/05/2022,Elche,Ath Madrid,0,2,A,0,1,A,9,11,0,6,6,3,16,7,2,2,0,0,6.0,3.6,1.65
2122,12/05/2022,Sociedad,Cadiz,3,0,H,1,0,H,13,14,7,1,2,12,13,11,4,2,0,0,1.66,3.6,5.5
2122,12/05/2022,Vallecano,Villarreal,1,5,A,1,4,A,17,11,3,8,9,3,13,10,5,2,0,0,4.2,3.8,1.8
2122,12/05/2022,Real Madrid,Levante,6,0,H,4,0,H,27,16,16,1,6,6,8,6,2,1,0,0,1.45,5.25,5.5
2122,14/05/2022,Espanol,Valencia,1,1,D,1,1,D,5,18,3,5,2,3,18,15,4,1,0,0,2.5,3.4,2.8
2122,15/05/2022,Ath Bilbao,Osasuna,2,0,H,1,0,H,14,8,8,1,10,6,6,14,0,0,0,0,1.53,4.2,6.0
2122,15/05/2022,Ath Madrid,Sevilla,1,1,D,1,0,H,12,8,3,4,4,5,14,18,2,5,0,0,2.25,3.0,3.6
2122,15/05/2022,Betis,Granada,2,0,H,1,0,H,11,14,4,4,4,9,11,17,0,1,0,0,1.5,4.33,6.0
2122,15/05/2022,Cadiz,Real Madrid,1,1,D,1,1,D,21,16,7,7,10,2,13,11,7,2,0,0,3.3,3.3,2.2
2122,15/05/2022,Celta,Elche,1,0,H,1,0,H,14,10,5,1,7,5,11,12,2,2,0,0,1.65,3.8,5.5
2122,15/05/2022,Getafe,Barcelona,0,0,D,0,0,D,9,5,3,1,5,5,9,8,1,2,0,0,3.75,3.25,2.1
2122,15/05/2022,Levante,Alaves,3,1,H,0,1,A,15,6,5,2,3,4,19,10,8,6,0,0,2.8,3.8,2.25
2122,15/05/2022,Mallorca,Vallecano,2,1,H,1,0,H,12,11,5,4,5,3,13,8,1,0,0,0,1.57,3.8,6.5
2122,15/05/2022,Villarreal,Sociedad,1,2,A,1,0,H,10,11,4,6,4,3,12,16,4,2,0,0,2.1,3.6,3.3
2122,20/05/2022,Real Madrid,Betis,0,0,D,0,0,D,17,11,3,2,8,5,7,12,0,0,0,0,1.65,4.5,4.33
2122,20/05/2022,Vallecano,Levante,2,4,A,1,3,A,19,14,8,7,7,3,8,12,0,3,0,0,1.85,4.0,3.8
2122,21/05/2022,Valencia,Celta,2,0,H,1,0,H,10,9,3,3,3,3,22,19,3,3,0,0,2.75,3.3,2.62
2122,22/05/2022,Elche,Getafe,3,1,H,1,1,D,19,7,9,2,8,3,11,9,2,2,0,0,3.1,2.87,2.62
2122,22/05/2022,Alaves,Cadiz,0,1,A,0,0,D,9,13,2,6,4,4,11,13,0,1,0,0,4.2,3.7,1.83
2122,22/05/2022,Granada,Espanol,0,0,D,0,0,D,15,10,5,5,7,3,9,12,1,0,0,0,1.44,4.33,7.5
2122,22/05/2022,Osasuna,Mallorca,0,2,A,0,0,D,11,14,1,6,5,7,8,14,2,2,0,0,3.3,3.4,2.2
2122,22/05/2022,Barcelona,Villarreal,0,2,A,0,1,A,14,4,3,3,12,1,12,7,3,1,0,0,2.1,4.0,3.0
2122,22/05/2022,Sevilla,Ath Bilbao,1,0,H,0,0,D,13,9,3,1,5,0,13,12,3,3,0,0,2.5,3.3,2.87
2122,22/05/2022,Sociedad,Ath Madrid,1,2,A,0,0,D,12,6,3,5,3,2,16,11,4,2,0,0,2.62,3.3,2.7
2223,12/08/2022,Osasuna,Sevilla,2,1,H,1,1,D,12,10,5,3,5,2,16,9,5,3,0,0,3.2,3.1,2.4
2223,13/08/2022,Celta,Espanol,2,2,D,1,0,H,8,10,3,2,3,3,17,15,5,2,0,0,1.8,3.75,4.75
2223,13/08/2022,Valladolid,Villarreal,0,3,A,0,0,D,12,10,6,4,4,5,6,10,1,0,0,0,3.9,3.6,1.9
2223,13/08/2022,Barcelona,Vallecano,0,0,D,0,0,D,21,4,6,2,8,0,16,14,3,6,1,0,1.22,7.0,12.0
2223,14/08/2022,Cadiz,Sociedad,0,1,A,0,1,A,7,15,2,7,3,6,9,20,4,2,0,0,3.6,3.2,2.2
2223,14/08/2022,Valencia,Girona,1,0,H,1,0,H,17,5,2,1,4,4,18,14,2,3,1,0,1.85,3.4,4.5
2223,14/08/2022,Almeria,Real Madrid,1,2,A,1,0,H,10,29,6,15,2,15,11,4,3,1,0,0,7.5,5.0,1.4
2223,15/08/2022,Ath Bilbao,Mallorca,0,0,D,0,0,D,23,6,6,2,7,2,13,12,0,6,0,0,1.6,3.75,6.5
2223,15/08/2022,Getafe,Ath Madrid,0,3,A,0,1,A,10,12,0,5,3,6,14,19,2,1,0,0,5.0,3.1,1.9
2223,15/08/2022,Betis,Elche,3,0,H,2,0,H,17,4,8,2,8,4,10,18,3,6,0,1,1.44,4.5,7.0
2223,19/08/2022,Espanol,Vallecano,0,2,A,0,1,A,13,8,1,3,9,2,12,17,2,5,1,1,2.45,3.1,3.1
2223,19/08/2022,Sevilla,Valladolid,1,1,D,0,0,D,18,6,2,3,12,2,20,10,3,2,1,1,1.5,4.2,6.5
2223,20/08/2022,Osasuna,Cadiz,2,0,H,1,0,H,16,9,3,2,2,2,11,13,2,5,0,1,1.9,3.25,4.5
2223,20/08/2022,Mallorca,Betis,1,2,A,0,1,A,13,8,7,3,5,2,22,17,7,8,0,0,3.1,3.2,2.4
2223,20/08/2022,Celta,Real Madrid,1,4,A,1,2,A,15,16,2,7,2,2,12,8,2,2,0,0,4.5,4.2,1.66
2223,21/08/2022,Ath Bilbao,Valencia,1,0,H,1,0,H,12,10,2,0,6,3,11,15,5,2,0,0,1.8,3.75,4.5
2223,21/08/2022,Ath Madrid,Villarreal,0,2,A,0,0,D,13,19,5,5,5,6,8,11,2,3,1,0,1.85,3.5,4.33
2223,21/08/2022,Sociedad,Barcelona,1,4,A,1,1,D,10,15,5,7,3,6,16,9,2,1,0,0,3.3,3.6,2.1
2223,22/08/2022,Elche,Almeria,1,1,D,1,1,D,13,12,3,7,6,5,12,16,1,4,0,1,2.5,3.2,3.0
2223,22/08/2022,Girona,Getafe,3,1,H,1,0,H,12,7,6,3,5,2,16,18,3,6,0,1,2.8,2.9,2.9
2223,26/08/2022,Girona,Celta,0,1,A,0,0,D,11,11,3,6,2,4,16,13,2,1,0,0,2.8,3.1,2.75
2223,26/08/2022,Betis,Osasuna,1,0,H,1,0,H,7,12,1,2,2,4,9,21,0,3,1,0,1.8,3.6,4.75
2223,27/08/2022,Elche,Sociedad,0,1,A,0,1,A,12,9,5,5,4,6,13,18,3,3,0,0,3.6,3.2,2.15
2223,27/08/2022,Vallecano,Mallorca,0,2,A,0,1,A,15,9,0,4,7,3,11,18,1,3,0,0,2.05,3.25,4.0
2223,27/08/2022,Almeria,Sevilla,2,1,H,1,1,D,11,13,5,5,5,2,18,11,5,8,0,0,3.6,3.25,2.15
2223,28/08/2022,Getafe,Villarreal,0,0,D,0,0,D,8,11,2,6,1,4,11,19,1,5,0,0,4.33,3.4,1.85
2223,28/08/2022,Barcelona,Valladolid,4,0,H,2,0,H,24,8,9,3,14,4,9,8,0,3,0,0,1.14,8.5,15.0
2223,28/08/2022,Espanol,Real Madrid,1,3,A,1,1,D,15,19,4,6,7,7,15,12,0,0,1,0,6.5,4.75,1.45
2223,29/08/2022,Cadiz,Ath Bilbao,0,4,A,0,1,A,9,20,3,8,0,6,18,4,2,1,0,0,3.6,3.2,2.15
2223,29/08/2022,Valencia,Ath Madrid,0,1,A,0,0,D,12,13,2,7,6,2,15,17,4,3,0,0,4.0,3.3,2.0
2223,02/09/2022,Celta,Cadiz,3,0,H,0,0,D,9,7,5,0,2,2,13,23,1,2,0,0,1.66,3.6,5.5
2223,03/09/2022,Mallorca,Girona,1,1,D,0,0,D,10,10,4,4,6,3,23,9,4,2,0,0,2.15,3.2,3.6
2223,03/09/2022,Real Madrid,Betis,2,1,H,1,1,D,22,8,4,4,9,2,8,12,0,1,0,0,1.4,5.25,6.5
2223,03/09/2022,Sociedad,Ath Madrid,1,1,D,0,1,A,12,15,5,7,7,7,18,13,5,4,0,0,2.9,3.2,2.55
2223,03/09/2022,Sevilla,Barcelona,0,3,A,0,2,A,9,18,4,7,4,4,15,14,2,4,0,0,4.5,3.6,1.8
2223,04/09/2022,Osasuna,Vallecano,2,1,H,0,0,D,13,5,6,3,4,0,14,16,2,2,0,0,2.0,3.1,4.33
2223,04/09/2022,Ath Bilbao,Espanol,0,1,A,0,0,D,17,9,2,2,4,2,12,12,3,2,0,0,1.53,4.0,6.5
2223,04/09/2022,Villarreal,Elche,4,0,H,2,0,H,18,7,10,0,6,4,10,9,1,3,0,0,1.33,5.0,10.0
2223,04/09/2022,Valencia,Getafe,5,1,H,3,0,H,24,7,9,4,9,1,11,21,3,6,1,1,1.9,3.2,4.5
2223,05/09/2022,Valladolid,Almeria,1,0,H,0,0,D,14,12,6,1,2,8,11,20,1,6,0,0,2.3,3.3,3.1
2223,09/09/2022,Girona,Valladolid,2,1,H,1,1,D,14,14,5,4,3,12,11,15,0,2,0,0,2.25,3.25,3.4
2223,10/09/2022,Vallecano,Valencia,2,1,H,1,0,H,14,17,6,4,7,7,22,11,5,2,0,0,2.62,3.1,2.87
2223,10/09/2022,Espanol,Sevilla,2,3,A,1,3,A,19,11,5,7,9,3,11,14,3,5,0,1,2.87,3.25,2.5
2223,10/09/2022,Cadiz,Barcelona,0,4,A,0,0,D,6,16,0,8,5,6,12,13,1,2,0,0,13.0,6.5,1.22
2223,10/09/2022,Ath Madrid,Celta,4,1,H,1,0,H,10,14,4,3,4,7,11,6,2,3,0,0,1.61,3.8,6.0
2223,11/09/2022,Real Madrid,Mallorca,4,1,H,1,1,D,22,5,7,2,4,3,7,15,3,5,0,0,1.25,6.0,11.0
2223,11/09/2022,Elche,Ath Bilbao,1,4,A,0,4,A,9,16,2,8,5,5,15,9,3,0,0,0,4.0,3.6,1.9
2223,11/09/2022,Getafe,Sociedad,2,1,H,1,0,H,8,13,3,6,3,7,9,16,4,1,0,0,3.75,3.0,2.15
2223,11/09/2022,Betis,Villarreal,1,0,H,0,0,D,16,14,5,3,9,8,11,14,1,1,0,0,2.8,3.4,2.5
2223,12/09/2022,Almeria,Osasuna,0,1,A,0,1,A,7,15,2,4,5,10,4,9,0,2,0,0,2.6,3.25,2.75
2223,16/09/2022,Valladolid,Cadiz,0,1,A,0,0,D,18,7,6,1,8,2,12,19,1,4,0,0,2.0,3.25,4.0
2223,17/09/2022,Mallorca,Almeria,1,0,H,1,0,H,5,9,2,3,5,2,15,14,3,6,0,0,2.0,3.3,4.0
